Timestamp (UTC);colonna1;colonna2;colonna3
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
09/12/2021 23:00:00.6;1;1;1
09/12/2021 22:00:00.5;1;1;1
09/12/2021 21:00:01.6;1;1;1
09/12/2021 20:00:01.5;1;1;1
09/12/2021 19:00:01.5;1;1;1
09/12/2021 18:00:01.5;1;1;1
09/12/2021 17:00:01.7;1;1;1
09/12/2021 16:00:01.5;1;1;1
09/12/2021 15:00:01.5;1;1;1
09/12/2021 14:00:01.4;1;1;1
09/12/2021 13:00:01.5;1;1;1
09/12/2021 12:00:01.5;1;1;1
09/12/2021 11:00:01.5;1;1;1
09/12/2021 10:00:01.5;1;1;1
09/12/2021 09:00:01.5;1;1;1
09/12/2021 08:00:01.4;1;1;1
09/12/2021 07:00:01.6;1;1;1
09/12/2021 06:00:01.0;1;1;1
09/12/2021 05:00:01.5;1;1;1
09/12/2021 04:00:01.4;1;1;1
09/12/2021 03:00:01.5;1;1;1
09/12/2021 02:00:01.6;1;1;1
09/12/2021 01:00:01.5;1;1;1
09/12/2021 00:00:59.7;1;1;1
